grid_id,value
4160,9.000000
4161,9.000000
4162,9.000000
4163,9.000000
4164,9.000000
4165,9.000000
4166,9.000000
4167,9.000000
4168,9.000000
4169,9.000000
4170,9.000000
4171,9.000000
4172,9.000000
4173,9.000000
4174,9.000000
4175,9.000000
4176,9.000000
4177,9.000000
4178,9.000000
4179,9.000000
4180,9.000000
4181,9.000000
4182,9.000000
4183,9.000000
4184,9.000000
4185,9.000000
4186,9.000000
4187,9.000000
4188,9.000000
4189,9.000000
4190,9.000000
4191,9.000000
4192,9.000000
4193,9.000000
4194,9.000000
4195,9.000000
4196,9.000000
4197,8.000000
4198,8.000000
4199,8.000000
4200,8.000000
4201,8.000000
4202,8.000000
4203,8.000000
4204,8.000000
4205,8.000000
4206,8.000000
4207,7.000000
4208,7.000000
4209,7.000000
4210,7.000000
4211,7.000000
4212,7.000000
4213,7.000000
4214,7.000000
4215,7.000000
4216,7.000000
4217,7.000000
4218,7.000000
4219,7.000000
4220,7.000000
4221,7.000000
4222,7.000000
4223,7.000000
4224,7.000000
4225,7.000000
4226,7.000000
4227,7.000000
4228,7.000000
4229,7.000000
4230,7.000000
4231,7.000000
4232,6.000000
4233,6.000000
4234,6.000000
4235,6.000000
4236,6.000000
4237,7.000000
4238,7.000000
4239,7.000000
4240,7.000000
4241,7.000000
4242,7.000000
4243,7.000000
4244,7.000000
4245,7.000000
4246,7.000000
4247,7.000000
4248,7.000000
4249,7.000000
4250,7.000000
4251,7.000000
4252,7.000000
4253,7.000000
4254,7.000000
4255,7.000000
4256,7.000000
4257,7.000000
4258,7.000000
4259,7.000000
4260,7.000000
4261,7.000000
4262,7.000000
4263,7.000000
4264,7.000000
4265,7.000000
4266,7.000000
4267,7.000000
4268,7.000000
4269,7.000000
4270,7.000000
4271,7.000000
4272,5.000000
4273,5.000000
4274,6.000000
4275,6.000000
4276,7.000000
4277,7.000000
4278,8.000000
4279,9.000000
4280,9.000000
4281,9.000000
4282,10.000000
4283,10.000000
4284,10.000000
4285,10.000000
4286,10.000000
4287,10.000000
4288,9.000000
4289,9.000000
4290,9.000000
4291,9.000000
4292,9.000000
4293,9.000000
4294,9.000000
4295,9.000000
4296,9.000000
4297,9.000000
4298,9.000000
4299,9.000000
4300,9.000000
4301,9.000000
4302,9.000000
4303,9.000000
4304,9.000000
4305,9.000000
4306,9.000000
4307,9.000000
4308,9.000000
4309,9.000000
4310,9.000000
4311,9.000000
4312,9.000000
4313,9.000000
4314,9.000000
4315,9.000000
4316,9.000000
4317,9.000000
4318,9.000000
4319,9.000000
4320,9.000000
4321,9.000000
4322,9.000000
4323,9.000000
4324,9.000000
4325,9.000000
4326,9.000000
4327,9.000000
4328,9.000000
4329,9.000000
4330,9.000000
4331,9.000000
4332,9.000000
4333,9.000000
4334,9.000000
4335,9.000000
4336,9.000000
4337,9.000000
4338,9.000000
4339,9.000000
4340,9.000000
4341,9.000000
4342,9.000000
4343,9.000000
4344,9.000000
4345,9.000000
4346,9.000000
4347,9.000000
4348,9.000000
4349,9.000000
4350,9.000000
4351,9.000000
4352,9.000000
4353,9.000000
4354,9.000000
4355,9.000000
4356,9.000000
4357,9.000000
4358,9.000000
4359,9.000000
4360,9.000000
4361,9.000000
4362,9.000000
4363,9.000000
4364,9.000000
4365,9.000000
4366,9.000000
4367,9.000000
4368,9.000000
4369,9.000000
4370,9.000000
4371,9.000000
4372,9.000000
4373,9.000000
4374,9.000000
4375,9.000000
4376,8.000000
4377,8.000000
4378,8.000000
4379,8.000000
4380,8.000000
4381,8.000000
4382,8.000000
4383,8.000000
4384,8.000000
4385,8.000000
4386,7.000000
4387,7.000000
4388,7.000000
4389,7.000000
4390,7.000000
4391,7.000000
4392,7.000000
4393,7.000000
4394,7.000000
4395,7.000000
4396,7.000000
4397,7.000000
4398,7.000000
4399,7.000000
4400,7.000000
4401,7.000000
4402,7.000000
4403,7.000000
4404,7.000000
4405,7.000000
4406,7.000000
4407,7.000000
4408,7.000000
4409,7.000000
4410,7.000000
4411,6.000000
4412,6.000000
4413,6.000000
4414,6.000000
4415,6.000000
4416,7.000000
4417,7.000000
4418,7.000000
4419,7.000000
4420,7.000000
4421,7.000000
4422,7.000000
4423,7.000000
4424,7.000000
4425,7.000000
4426,7.000000
4427,7.000000
4428,7.000000
4429,7.000000
4430,7.000000
4431,7.000000
4432,7.000000
4433,7.000000
4434,7.000000
4435,7.000000
4436,7.000000
4437,7.000000
4438,7.000000
4439,7.000000
4440,7.000000
4441,7.000000
4442,7.000000
4443,7.000000
4444,7.000000
4445,7.000000
4446,7.000000
4447,7.000000
4448,7.000000
4449,7.000000
4450,5.000000
4451,6.000000
4452,6.000000
4453,7.000000
4454,7.000000
4455,8.000000
4456,9.000000
4457,9.000000
4458,9.000000
4459,10.000000
4460,10.000000
4461,10.000000
4462,10.000000
4463,10.000000
4464,10.000000
4465,10.000000
4466,10.000000
4467,9.000000
4468,9.000000
4469,9.000000
4470,9.000000
4471,9.000000
4472,9.000000
4473,9.000000
4474,9.000000
4475,9.000000
4476,9.000000
4477,9.000000
4478,9.000000
4479,9.000000
4480,9.000000
4481,9.000000
4482,9.000000
4483,9.000000
4484,9.000000
4485,9.000000
4486,9.000000
4487,9.000000
4488,9.000000
4489,9.000000
4490,9.000000
4491,9.000000
4492,9.000000
4493,9.000000
4494,9.000000
4495,9.000000
4496,9.000000
4497,9.000000
4498,9.000000
4499,9.000000
4500,9.000000
4501,9.000000
4502,9.000000
4503,9.000000
4504,9.000000
4505,9.000000
4506,9.000000
4507,9.000000
4508,9.000000
4509,9.000000
4510,9.000000
4511,9.000000
4512,9.000000
4513,9.000000
4514,9.000000
4515,9.000000
4516,9.000000
4517,9.000000
4518,9.000000
4519,9.000000
4520,9.000000
4521,9.000000
4522,9.000000
4523,9.000000
4524,9.000000
4525,9.000000
4526,9.000000
4527,9.000000
4528,9.000000
4529,9.000000
4530,9.000000
4531,9.000000
4532,9.000000
4533,9.000000
4534,9.000000
4535,9.000000
4536,9.000000
4537,9.000000
4538,9.000000
4539,9.000000
4540,9.000000
4541,9.000000
4542,9.000000
4543,9.000000
4544,9.000000
4545,9.000000
4546,9.000000
4547,9.000000
4548,9.000000
4549,9.000000
4550,9.000000
4551,9.000000
4552,9.000000
4553,9.000000
4554,9.000000
4555,8.000000
4556,8.000000
4557,8.000000
4558,8.000000
4559,8.000000
4560,8.000000
4561,8.000000
4562,8.000000
4563,8.000000
4564,7.000000
4565,7.000000
4566,7.000000
4567,7.000000
4568,7.000000
4569,7.000000
4570,7.000000
4571,7.000000
4572,7.000000
4573,7.000000
4574,7.000000
4575,7.000000
4576,7.000000
4577,7.000000
4578,7.000000
4579,7.000000
4580,7.000000
4581,7.000000
4582,7.000000
4583,7.000000
4584,7.000000
4585,7.000000
4586,7.000000
4587,7.000000
4588,7.000000
4589,6.000000
4590,6.000000
4591,6.000000
4592,6.000000
4593,6.000000
4594,7.000000
4595,7.000000
4596,7.000000
4597,7.000000
4598,7.000000
4599,7.000000
4600,7.000000
4601,7.000000
4602,7.000000
4603,7.000000
4604,7.000000
4605,7.000000
4606,7.000000
4607,7.000000
4608,7.000000
4609,7.000000
4610,7.000000
4611,7.000000
4612,7.000000
4613,7.000000
4614,7.000000
4615,7.000000
4616,7.000000
4617,7.000000
4618,7.000000
4619,7.000000
4620,7.000000
4621,7.000000
4622,7.000000
4623,7.000000
4624,7.000000
4625,7.000000
4626,7.000000
4627,7.000000
4628,6.000000
4629,6.000000
4630,7.000000
4631,7.000000
4632,8.000000
4633,9.000000
4634,9.000000
4635,10.000000
4636,10.000000
4637,10.000000
4638,10.000000
4639,10.000000
4640,10.000000
4641,10.000000
4642,10.000000
4643,10.000000
4644,10.000000
4645,10.000000
4646,9.000000
4647,9.000000
4648,9.000000
4649,9.000000
4650,9.000000
4651,9.000000
4652,9.000000
4653,9.000000
4654,9.000000
4655,9.000000
4656,9.000000
4657,9.000000
4658,9.000000
4659,9.000000
4660,9.000000
4661,9.000000
4662,9.000000
4663,9.000000
4664,9.000000
4665,9.000000
4666,9.000000
4667,9.000000
4668,9.000000
4669,9.000000
4670,9.000000
4671,9.000000
4672,9.000000
4673,9.000000
4674,9.000000
4675,9.000000
4676,9.000000
4677,9.000000
4678,9.000000
4679,9.000000
4680,9.000000
4681,9.000000
4682,9.000000
4683,9.000000
4684,9.000000
4685,9.000000
4686,9.000000
4687,9.000000
4688,9.000000
4689,9.000000
4690,9.000000
4691,9.000000
4692,9.000000
4693,9.000000
4694,9.000000
4695,9.000000
4696,9.000000
4697,9.000000
4698,9.000000
4699,9.000000
4700,9.000000
4701,9.000000
4702,9.000000
4703,9.000000
4704,9.000000
4705,9.000000
4706,9.000000
4707,9.000000
4708,9.000000
4709,9.000000
4710,9.000000
4711,9.000000
4712,9.000000
4713,9.000000
4714,9.000000
4715,9.000000
4716,9.000000
4717,9.000000
4718,9.000000
4719,9.000000
4720,9.000000
4721,9.000000
4722,9.000000
4723,9.000000
4724,9.000000
4725,9.000000
4726,9.000000
4727,9.000000
4728,9.000000
4729,9.000000
4730,9.000000
4731,9.000000
4732,9.000000
4733,9.000000
4734,8.000000
4735,8.000000
4736,8.000000
4737,8.000000
4738,8.000000
4739,8.000000
4740,8.000000
4741,8.000000
4742,8.000000
4743,7.000000
4744,7.000000
4745,7.000000
4746,7.000000
4747,7.000000
4748,7.000000
4749,7.000000
4750,7.000000
4751,7.000000
4752,7.000000
4753,7.000000
4754,7.000000
4755,7.000000
4756,7.000000
4757,7.000000
4758,7.000000
4759,7.000000
4760,7.000000
4761,7.000000
4762,7.000000
4763,7.000000
4764,7.000000
4765,7.000000
4766,7.000000
4767,6.000000
4768,6.000000
4769,6.000000
4770,6.000000
4771,6.000000
4772,6.000000
4773,7.000000
4774,7.000000
4775,7.000000
4776,7.000000
4777,7.000000
4778,7.000000
4779,7.000000
4780,7.000000
4781,7.000000
4782,7.000000
4783,7.000000
4784,7.000000
4785,7.000000
4786,7.000000
4787,7.000000
4788,7.000000
4789,7.000000
4790,7.000000
4791,7.000000
4792,7.000000
4793,7.000000
4794,7.000000
4795,7.000000
4796,7.000000
4797,7.000000
4798,7.000000
4799,7.000000
4800,7.000000
4801,7.000000
4802,7.000000
4803,7.000000
4804,7.000000
4805,7.000000
4806,6.000000
4807,7.000000
4808,7.000000
4809,8.000000
4810,9.000000
4811,9.000000
4812,10.000000
4813,10.000000
4814,10.000000
4815,10.000000
4816,10.000000
4817,10.000000
4818,10.000000
4819,10.000000
4820,10.000000
4821,10.000000
4822,10.000000
4823,10.000000
4824,10.000000
4825,10.000000
4826,9.000000
4827,9.000000
4828,9.000000
4829,9.000000
4830,9.000000
4831,9.000000
4832,9.000000
4833,9.000000
4834,9.000000
4835,9.000000
4836,9.000000
4837,9.000000
4838,9.000000
4839,9.000000
4840,9.000000
4841,9.000000
4842,9.000000
4843,9.000000
4844,9.000000
4845,9.000000
4846,9.000000
4847,9.000000
4848,9.000000
4849,9.000000
4850,9.000000
4851,9.000000
4852,9.000000
4853,9.000000
4854,9.000000
4855,9.000000
4856,9.000000
4857,9.000000
4858,9.000000
4859,9.000000
4860,9.000000
4861,9.000000
4862,9.000000
4863,9.000000
4864,9.000000
4865,9.000000
4866,9.000000
4867,9.000000
4868,9.000000
4869,9.000000
4870,9.000000
4871,9.000000
4872,9.000000
4873,9.000000
4874,9.000000
4875,9.000000
4876,9.000000
4877,9.000000
4878,9.000000
4879,9.000000
4880,9.000000
4881,9.000000
4882,9.000000
4883,9.000000
4884,9.000000
4885,9.000000
4886,9.000000
4887,9.000000
4888,9.000000
4889,9.000000
4890,9.000000
4891,9.000000
4892,9.000000
4893,9.000000
4894,9.000000
4895,9.000000
4896,9.000000
4897,9.000000
4898,9.000000
4899,9.000000
4900,9.000000
4901,9.000000
4902,9.000000
4903,9.000000
4904,9.000000
4905,9.000000
4906,9.000000
4907,9.000000
4908,9.000000
4909,9.000000
4910,9.000000
4911,9.000000
4912,8.000000
4913,8.000000
4914,8.000000
4915,8.000000
4916,8.000000
4917,8.000000
4918,8.000000
4919,8.000000
4920,8.000000
4921,8.000000
4922,7.000000
4923,7.000000
4924,7.000000
4925,7.000000
4926,7.000000
4927,7.000000
4928,7.000000
4929,7.000000
4930,7.000000
4931,7.000000
4932,7.000000
4933,7.000000
4934,7.000000
4935,7.000000
4936,7.000000
4937,7.000000
4938,7.000000
4939,7.000000
4940,7.000000
4941,7.000000
4942,7.000000
4943,6.000000
4944,6.000000
4945,6.000000
4946,6.000000
4947,6.000000
4948,6.000000
4949,6.000000
4950,6.000000
4951,7.000000
4952,7.000000
4953,7.000000
4954,7.000000
4955,7.000000
4956,7.000000
4957,7.000000
4958,7.000000
4959,7.000000
4960,7.000000
4961,7.000000
4962,7.000000
4963,7.000000
4964,7.000000
4965,7.000000
4966,7.000000
4967,7.000000
4968,7.000000
4969,7.000000
4970,7.000000
4971,7.000000
4972,7.000000
4973,7.000000
4974,7.000000
4975,7.000000
4976,7.000000
4977,7.000000
4978,7.000000
4979,7.000000
4980,7.000000
4981,7.000000
4982,7.000000
4983,7.000000
4984,7.000000
4985,7.000000
4986,8.000000
4987,8.000000
4988,9.000000
4989,10.000000
4990,10.000000
4991,10.000000
4992,10.000000
4993,10.000000
4994,10.000000
4995,10.000000
4996,10.000000
4997,10.000000
4998,10.000000
4999,10.000000
5000,10.000000
5001,10.000000
5002,10.000000
5003,10.000000
5004,10.000000
5005,9.000000
5006,9.000000
5007,9.000000
5008,9.000000
5009,9.000000
5010,9.000000
5011,9.000000
5012,9.000000
5013,9.000000
5014,9.000000
5015,9.000000
5016,9.000000
5017,9.000000
5018,9.000000
5019,9.000000
5020,9.000000
5021,9.000000
5022,9.000000
5023,9.000000
5024,9.000000
5025,9.000000
5026,9.000000
5027,9.000000
5028,9.000000
5029,9.000000
5030,9.000000
5031,9.000000
5032,9.000000
5033,9.000000
5034,9.000000
5035,9.000000
5036,9.000000
5037,9.000000
5038,9.000000
5039,9.000000
5040,9.000000
5041,9.000000
5042,9.000000
5043,9.000000
5044,9.000000
5045,9.000000
5046,9.000000
5047,9.000000
5048,9.000000
5049,9.000000
5050,9.000000
5051,9.000000
5052,9.000000
5053,9.000000
5054,9.000000
5055,9.000000
5056,9.000000
5057,9.000000
5058,9.000000
5059,9.000000
5060,9.000000
5061,9.000000
5062,9.000000
5063,9.000000
5064,9.000000
5065,9.000000
5066,9.000000
5067,9.000000
5068,9.000000
5069,9.000000
5070,9.000000
5071,9.000000
5072,9.000000
5073,9.000000
5074,9.000000
5075,9.000000
5076,9.000000
5077,9.000000
5078,9.000000
5079,9.000000
5080,9.000000
5081,9.000000
5082,9.000000
5083,9.000000
5084,9.000000
5085,9.000000
5086,9.000000
5087,9.000000
5088,9.000000
5089,9.000000
5090,9.000000
5091,8.000000
5092,8.000000
5093,8.000000
5094,8.000000
5095,8.000000
5096,8.000000
5097,8.000000
5098,8.000000
5099,8.000000
5100,7.000000
5101,7.000000
5102,7.000000
5103,7.000000
5104,7.000000
5105,7.000000
5106,7.000000
5107,7.000000
5108,7.000000
5109,7.000000
5110,7.000000
5111,7.000000
5112,7.000000
5113,7.000000
5114,7.000000
5115,7.000000
5116,7.000000
5117,7.000000
5118,7.000000
5119,7.000000
5120,6.000000
5121,6.000000
5122,6.000000
5123,6.000000
5124,6.000000
5125,6.000000
5126,6.000000
5127,6.000000
5128,7.000000
5129,7.000000
5130,7.000000
5131,7.000000
5132,7.000000
5133,7.000000
5134,7.000000
5135,7.000000
5136,7.000000
5137,7.000000
5138,7.000000
5139,7.000000
5140,7.000000
5141,7.000000
5142,7.000000
5143,7.000000
5144,7.000000
5145,7.000000
5146,7.000000
5147,7.000000
5148,7.000000
5149,7.000000
5150,7.000000
5151,7.000000
5152,7.000000
5153,7.000000
5154,7.000000
5155,7.000000
5156,7.000000
5157,7.000000
5158,7.000000
5159,7.000000
5160,7.000000
5161,7.000000
5162,7.000000
5163,8.000000
5164,8.000000
5165,9.000000
5166,10.000000
5167,10.000000
5168,10.000000
5169,10.000000
5170,10.000000
5171,10.000000
5172,10.000000
5173,10.000000
5174,10.000000
5175,10.000000
5176,10.000000
5177,10.000000
5178,10.000000
5179,10.000000
5180,10.000000
5181,10.000000
5182,10.000000
5183,10.000000
5184,9.000000
5185,9.000000
5186,9.000000
5187,9.000000
5188,9.000000
5189,9.000000
5190,9.000000
5191,9.000000
5192,9.000000
5193,9.000000
5194,9.000000
5195,9.000000
5196,9.000000
5197,9.000000
5198,9.000000
5199,9.000000
5200,9.000000
5201,9.000000
5202,9.000000
5203,9.000000
5204,9.000000
5205,9.000000
5206,9.000000
5207,9.000000
5208,9.000000
5209,9.000000
5210,9.000000
5211,9.000000
5212,9.000000
5213,9.000000
5214,9.000000
5215,9.000000
5216,9.000000
5217,9.000000
5218,9.000000
5219,9.000000
5220,9.000000
5221,9.000000
5222,9.000000
5223,9.000000
5224,9.000000
5225,9.000000
5226,9.000000
5227,9.000000
5228,9.000000
5229,9.000000
5230,9.000000
5231,9.000000
5232,9.000000
5233,9.000000
5234,9.000000
5235,9.000000
5236,9.000000
5237,9.000000
5238,9.000000
5239,9.000000
5240,9.000000
5241,9.000000
5242,9.000000
5243,9.000000
5244,9.000000
5245,9.000000
5246,9.000000
5247,9.000000
5248,9.000000
5249,9.000000
5250,9.000000
5251,9.000000
5252,9.000000
5253,9.000000
5254,9.000000
5255,9.000000
5256,9.000000
5257,9.000000
5258,9.000000
5259,9.000000
5260,9.000000
5261,9.000000
5262,9.000000
5263,9.000000
5264,9.000000
5265,9.000000
5266,9.000000
5267,9.000000
5268,9.000000
5269,9.000000
5270,8.000000
5271,8.000000
5272,8.000000
5273,8.000000
5274,8.000000
5275,8.000000
5276,8.000000
5277,8.000000
5278,8.000000
5279,7.000000
5280,7.000000
5281,7.000000
5282,7.000000
5283,7.000000
5284,7.000000
5285,7.000000
5286,7.000000
5287,7.000000
5288,7.000000
5289,7.000000
5290,7.000000
5291,7.000000
5292,7.000000
5293,7.000000
5294,7.000000
5295,7.000000
5296,7.000000
5297,6.000000
5298,6.000000
5299,6.000000
5300,6.000000
5301,6.000000
5302,6.000000
5303,6.000000
5304,6.000000
5305,7.000000
5306,7.000000
5307,7.000000
5308,7.000000
5309,7.000000
5310,7.000000
5311,7.000000
5312,7.000000
5313,7.000000
5314,7.000000
5315,7.000000
5316,7.000000
5317,7.000000
5318,7.000000
5319,7.000000
5320,7.000000
5321,7.000000
5322,7.000000
5323,7.000000
5324,7.000000
5325,7.000000
5326,7.000000
5327,7.000000
5328,7.000000
5329,7.000000
5330,7.000000
5331,7.000000
5332,7.000000
5333,7.000000
5334,7.000000
5335,7.000000
5336,7.000000
5337,7.000000
5338,7.000000
5339,7.000000
5340,7.000000
5341,8.000000
5342,9.000000
5343,9.000000
5344,10.000000
5345,10.000000
5346,10.000000
5347,10.000000
5348,10.000000
5349,10.000000
5350,10.000000
5351,10.000000
5352,10.000000
5353,10.000000
5354,10.000000
5355,10.000000
5356,10.000000
5357,10.000000
5358,10.000000
5359,10.000000
5360,10.000000
5361,10.000000
5362,10.000000
5363,9.000000
5364,9.000000
5365,9.000000
5366,9.000000
5367,9.000000
5368,9.000000
5369,9.000000
5370,9.000000
5371,9.000000
5372,9.000000
5373,9.000000
5374,9.000000
5375,9.000000
5376,9.000000
5377,9.000000
5378,9.000000
5379,9.000000
5380,9.000000
5381,9.000000
5382,9.000000
5383,9.000000
5384,9.000000
5385,9.000000
5386,9.000000
5387,9.000000
5388,9.000000
5389,9.000000
5390,9.000000
5391,9.000000
5392,9.000000
5393,9.000000
5394,9.000000
5395,9.000000
5396,9.000000
5397,9.000000
5398,9.000000
5399,9.000000
5400,9.000000
5401,9.000000
5402,9.000000
5403,9.000000
5404,9.000000
5405,9.000000
5406,9.000000
5407,9.000000
5408,9.000000
5409,9.000000
5410,9.000000
5411,9.000000
5412,9.000000
5413,9.000000
5414,9.000000
5415,9.000000
5416,9.000000
5417,9.000000
5418,9.000000
5419,9.000000
5420,9.000000
5421,9.000000
5422,9.000000
5423,9.000000
5424,9.000000
5425,9.000000
5426,9.000000
5427,9.000000
5428,9.000000
5429,9.000000
5430,9.000000
5431,9.000000
5432,9.000000
5433,9.000000
5434,9.000000
5435,9.000000
5436,9.000000
5437,9.000000
5438,9.000000
5439,9.000000
5440,9.000000
5441,9.000000
5442,9.000000
5443,9.000000
5444,9.000000
5445,9.000000
5446,9.000000
5447,9.000000
5448,9.000000
5449,8.000000
5450,8.000000
5451,8.000000
5452,8.000000
5453,8.000000
5454,8.000000
5455,8.000000
5456,8.000000
5457,8.000000
5458,7.000000
5459,7.000000
5460,7.000000
5461,7.000000
5462,7.000000
5463,7.000000
5464,7.000000
5465,7.000000
5466,7.000000
5467,7.000000
5468,7.000000
5469,7.000000
5470,7.000000
5471,7.000000
5472,7.000000
5473,7.000000
5474,6.000000
5475,6.000000
5476,6.000000
5477,6.000000
5478,6.000000
5479,6.000000
5480,6.000000
5481,6.000000
5482,7.000000
5483,7.000000
5484,7.000000
5485,7.000000
5486,7.000000
5487,7.000000
5488,7.000000
5489,7.000000
5490,7.000000
5491,7.000000
5492,7.000000
5493,7.000000
5494,7.000000
5495,7.000000
5496,7.000000
5497,7.000000
5498,7.000000
5499,7.000000
5500,7.000000
5501,7.000000
5502,7.000000
5503,7.000000
5504,7.000000
5505,7.000000
5506,7.000000
5507,7.000000
5508,7.000000
5509,7.000000
5510,7.000000
5511,7.000000
5512,7.000000
5513,7.000000
5514,7.000000
5515,7.000000
5516,7.000000
5517,7.000000
5518,8.000000
5519,9.000000
5520,9.000000
5521,10.000000
5522,10.000000
5523,10.000000
5524,10.000000
5525,10.000000
5526,10.000000
5527,10.000000
5528,10.000000
5529,10.000000
5530,10.000000
5531,10.000000
5532,10.000000
5533,10.000000
5534,10.000000
5535,10.000000
5536,10.000000
5537,10.000000
5538,10.000000
5539,10.000000
5540,10.000000
5541,9.000000
5542,9.000000
5543,9.000000
5544,9.000000
5545,9.000000
5546,9.000000
5547,9.000000
5548,9.000000
5549,9.000000
5550,9.000000
5551,9.000000
5552,9.000000
5553,9.000000
5554,9.000000
5555,9.000000
5556,9.000000
5557,9.000000
5558,9.000000
5559,9.000000
5560,9.000000
5561,9.000000
5562,9.000000
5563,9.000000
5564,9.000000
5565,9.000000
5566,9.000000
5567,9.000000
5568,9.000000
5569,9.000000
5570,9.000000
5571,9.000000
5572,9.000000
5573,9.000000
5574,9.000000
5575,9.000000
5576,9.000000
5577,9.000000
5578,9.000000
5579,9.000000
5580,9.000000
5581,9.000000
5582,9.000000
5583,9.000000
5584,9.000000
5585,9.000000
5586,9.000000
5587,9.000000
5588,9.000000
5589,9.000000
5590,9.000000
5591,9.000000
5592,9.000000
5593,9.000000
5594,9.000000
5595,9.000000
5596,9.000000
5597,9.000000
5598,9.000000
5599,9.000000
5600,9.000000
5601,9.000000
5602,9.000000
5603,9.000000
5604,9.000000
5605,9.000000
5606,9.000000
5607,9.000000
5608,9.000000
5609,9.000000
5610,9.000000
5611,9.000000
5612,9.000000
5613,9.000000
5614,9.000000
5615,9.000000
5616,9.000000
5617,9.000000
5618,9.000000
5619,9.000000
5620,9.000000
5621,9.000000
5622,9.000000
5623,9.000000
5624,9.000000
5625,9.000000
5626,9.000000
5627,8.000000
5628,8.000000
5629,8.000000
5630,8.000000
5631,8.000000
5632,8.000000
5633,8.000000
5634,8.000000
5635,8.000000
5636,7.000000
5637,7.000000
5638,7.000000
5639,7.000000
5640,7.000000
5641,7.000000
5642,7.000000
5643,7.000000
5644,7.000000
5645,7.000000
5646,7.000000
5647,7.000000
5648,7.000000
5649,7.000000
5650,7.000000
5651,7.000000
5652,6.000000
5653,6.000000
5654,6.000000
5655,6.000000
5656,6.000000
5657,6.000000
5658,6.000000
5659,7.000000
5660,7.000000
5661,7.000000
5662,7.000000
5663,7.000000
5664,7.000000
5665,7.000000
5666,7.000000
5667,7.000000
5668,7.000000
5669,7.000000
5670,7.000000
5671,7.000000
5672,7.000000
5673,7.000000
5674,7.000000
5675,7.000000
5676,7.000000
5677,7.000000
5678,7.000000
5679,7.000000
5680,7.000000
5681,7.000000
5682,7.000000
5683,7.000000
5684,7.000000
5685,7.000000
5686,7.000000
5687,7.000000
5688,7.000000
5689,7.000000
5690,7.000000
5691,7.000000
5692,7.000000
5693,7.000000
5694,7.000000
5695,7.000000
5696,8.000000
5697,9.000000
5698,10.000000
5699,10.000000
5700,10.000000
5701,10.000000
5702,10.000000
5703,10.000000
5704,10.000000
5705,10.000000
5706,10.000000
5707,10.000000
5708,10.000000
5709,10.000000
5710,10.000000
5711,10.000000
5712,10.000000
5713,10.000000
5714,10.000000
5715,10.000000
5716,10.000000
5717,10.000000
5718,10.000000
5719,10.000000
5720,9.000000
5721,9.000000
5722,9.000000
5723,9.000000
5724,9.000000
5725,9.000000
5726,9.000000
5727,9.000000
5728,9.000000
5729,9.000000
5730,9.000000
5731,9.000000
5732,9.000000
5733,9.000000
5734,9.000000
5735,9.000000
5736,9.000000
5737,9.000000
5738,9.000000
5739,9.000000
5740,9.000000
5741,9.000000
5742,9.000000
5743,9.000000
5744,9.000000
5745,9.000000
5746,9.000000
5747,9.000000
5748,9.000000
5749,9.000000
5750,9.000000
5751,9.000000
5752,9.000000
5753,9.000000
5754,9.000000
5755,9.000000
5756,9.000000
5757,9.000000
5758,9.000000
5759,9.000000
5760,9.000000
5761,9.000000
5762,9.000000
5763,9.000000
5764,9.000000
5765,9.000000
5766,9.000000
5767,9.000000
5768,9.000000
5769,9.000000
5770,9.000000
5771,9.000000
5772,9.000000
5773,9.000000
5774,9.000000
5775,9.000000
5776,9.000000
5777,9.000000
5778,9.000000
5779,9.000000
5780,9.000000
5781,9.000000
5782,9.000000
5783,9.000000
5784,9.000000
5785,9.000000
5786,9.000000
5787,9.000000
5788,9.000000
5789,9.000000
5790,9.000000
5791,9.000000
5792,9.000000
5793,9.000000
5794,9.000000
5795,9.000000
5796,9.000000
5797,9.000000
5798,9.000000
5799,9.000000
5800,9.000000
5801,9.000000
5802,9.000000
5803,9.000000
5804,9.000000
5805,9.000000
5806,8.000000
5807,8.000000
5808,8.000000
5809,8.000000
5810,8.000000
5811,8.000000
5812,8.000000
5813,8.000000
5814,8.000000
5815,7.000000
5816,7.000000
5817,7.000000
5818,7.000000
5819,7.000000
5820,7.000000
5821,7.000000
5822,7.000000
5823,7.000000
5824,7.000000
5825,7.000000
5826,7.000000
5827,7.000000
5828,7.000000
5829,6.000000
5830,6.000000
5831,6.000000
5832,6.000000
5833,6.000000
5834,6.000000
5835,6.000000
5836,7.000000
5837,7.000000
5838,7.000000
5839,7.000000
5840,7.000000
5841,7.000000
5842,7.000000
5843,7.000000
5844,7.000000
5845,7.000000
5846,7.000000
5847,7.000000
5848,7.000000
5849,7.000000
5850,7.000000
5851,7.000000
5852,7.000000
5853,7.000000
5854,7.000000
5855,7.000000
5856,7.000000
5857,7.000000
5858,7.000000
5859,7.000000
5860,7.000000
5861,7.000000
5862,7.000000
5863,7.000000
5864,7.000000
5865,7.000000
5866,7.000000
5867,7.000000
5868,7.000000
5869,7.000000
5870,7.000000
5871,7.000000
5872,7.000000
5873,7.000000
5874,9.000000
5875,9.000000
5876,10.000000
5877,10.000000
5878,10.000000
5879,10.000000
5880,10.000000
5881,10.000000
5882,10.000000
5883,10.000000
5884,10.000000
5885,10.000000
5886,10.000000
5887,10.000000
5888,10.000000
5889,10.000000
5890,10.000000
5891,10.000000
5892,10.000000
5893,10.000000
5894,10.000000
5895,10.000000
5896,10.000000
5897,10.000000
5898,9.000000
5899,9.000000
5900,9.000000
5901,9.000000
5902,9.000000
5903,9.000000
5904,9.000000
5905,9.000000
5906,9.000000
5907,9.000000
5908,9.000000
